MenuID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,CreatedDate,ModifiedDate
4719,379,Aam Panna,Classic Aam Panna with a twist.,224,Beverages,True,Veg,2022-07-31 17:53:17,2025-03-02 23:49:16
4720,380,Rogan Josh,A popular Indian dish.,317,Main Course,True,Non-Veg,2023-10-10 08:58:05,2024-02-08 08:42:46
4721,380,Fish Fry,Classic Fish Fry with a twist.,380,Appetizers,True,Non-Veg,2023-04-27 22:25:33,2024-01-19 18:02:55
4722,380,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,284,Main Course,True,Veg,2023-09-27 03:38:37,2023-12-31 06:05:50
4723,380,Ras Malai,Classic Ras Malai with a twist.,75,Desserts,True,Veg,2023-12-21 15:42:57,2024-10-31 04:45:14
4724,380,Butter Chicken,Classic Butter Chicken with a twist.,377,Main Course,True,Non-Veg,2022-06-28 22:21:56,2024-08-03 17:48:59
4725,380,Paneer Tikka,A must-try Paneer Tikka from India.,314,Appetizers,True,Veg,2022-03-29 20:10:27,2024-02-08 19:33:51
4726,380,Gajar Halwa,Traditional Indian Gajar Halwa with rich flavors.,279,Desserts,True,Veg,2023-09-28 20:37:11,2023-11-04 18:47:59
4727,380,Seekh Kebab,A must-try Seekh Kebab from India.,331,Appetizers,True,Non-Veg,2022-09-18 02:40:12,2024-01-08 05:59:58
4728,380,Gulab Jamun,Delicious and authentic Gulab Jamun.,361,Desserts,True,Veg,2022-06-12 11:44:34,2024-08-19 07:13:48
4729,380,Chicken Tikka,A must-try Chicken Tikka from India.,454,Appetizers,True,Non-Veg,2023-12-07 05:11:46,2024-07-05 15:34:58
4730,381,Hara Bhara Kebab,Classic Hara Bhara Kebab with a twist.,319,Appetizers,True,Veg,2023-09-10 15:15:54,2024-02-02 16:00:50
4731,381,Vada Pav,A must-try Vada Pav from India.,409,Snacks,True,Veg,2022-03-14 09:57:43,2023-07-15 12:13:30
4732,381,Paneer Tikka,Delicious and authentic Paneer Tikka.,237,Appetizers,True,Veg,2022-06-20 11:18:41,2023-10-29 14:44:59
4733,381,Kachori,A must-try Kachori from India.,459,Snacks,True,Veg,2022-06-21 19:34:41,2025-02-23 14:53:10
4734,381,Bhel Puri,Delicious and authentic Bhel Puri.,341,Snacks,True,Veg,2023-07-25 19:41:14,2024-06-19 16:17:59
4735,381,Sev Puri,A must-try Sev Puri from India.,274,Snacks,True,Veg,2022-06-08 18:44:21,2023-04-22 15:37:41
4736,381,Sandesh,Classic Sandesh with a twist.,153,Desserts,True,Veg,2023-04-12 16:52:43,2024-12-17 00:21:23
4737,381,Dal Makhani,A must-try Dal Makhani from India.,83,Main Course,True,Veg,2022-03-24 11:58:44,2024-11-21 09:08:49
4738,381,Masala Chai,Traditional Indian Masala Chai with rich flavors.,492,Beverages,True,Veg,2023-07-06 09:29:38,2025-02-10 14:21:27
4739,381,Spring Rolls,Classic Spring Rolls with a twist.,156,Appetizers,True,Veg,2023-05-20 12:53:44,2024-03-10 12:01:18
4740,381,Jalebi,Traditional Indian Jalebi with rich flavors.,232,Desserts,True,Veg,2022-07-13 03:23:23,2024-08-30 20:30:33
4741,381,Aloo Chaat,Traditional Indian Aloo Chaat with rich flavors.,266,Snacks,True,Veg,2023-06-21 04:08:50,2025-01-10 07:19:37
4742,381,Mysore Pak,A popular Indian dish.,329,Desserts,True,Veg,2023-10-27 00:18:55,2024-11-02 22:28:00
4743,381,Ras Malai,A popular Indian dish.,176,Desserts,True,Veg,2023-06-23 20:13:37,2024-06-13 07:44:23
4744,381,Dabeli,A popular Indian dish.,194,Snacks,True,Veg,2022-11-23 00:32:37,2022-12-02 16:54:49
4745,382,Aam Panna,A popular Indian dish.,98,Beverages,True,Veg,2022-10-04 05:10:32,2023-04-09 07:30:30
4746,382,Buttermilk,Traditional Indian Buttermilk with rich flavors.,336,Beverages,True,Veg,2023-07-09 06:18:39,2024-02-29 07:53:50
4747,382,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,326,Appetizers,True,Veg,2022-08-03 19:10:06,2023-11-26 05:05:59
4748,382,Gajar Halwa,A must-try Gajar Halwa from India.,330,Desserts,True,Veg,2023-10-17 07:45:56,2024-02-07 19:01:19
4749,382,Falooda,A popular Indian dish.,52,Beverages,True,Veg,2022-10-15 18:47:59,2024-11-29 02:07:04
4750,382,Butter Chicken,A popular Indian dish.,453,Main Course,True,Non-Veg,2024-01-21 19:15:58,2024-04-09 15:09:38
4751,382,Dhokla,A popular Indian dish.,130,Snacks,True,Veg,2023-04-07 04:52:25,2025-01-01 13:17:21
4752,382,Nimbu Pani,A must-try Nimbu Pani from India.,436,Beverages,True,Veg,2023-07-10 17:07:07,2024-09-24 19:25:31
4753,382,Thandai,A popular Indian dish.,180,Beverages,True,Veg,2023-05-07 05:45:34,2023-09-13 20:16:54
4754,382,Rasgulla,Traditional Indian Rasgulla with rich flavors.,465,Desserts,True,Veg,2023-11-06 09:55:59,2024-05-10 04:23:33
4755,382,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,114,Appetizers,True,Non-Veg,2022-03-22 09:04:42,2024-07-05 00:17:36
4756,383,Kulfi,A must-try Kulfi from India.,104,Desserts,True,Veg,2023-02-08 19:38:17,2024-08-14 16:31:28
4757,383,Butter Chicken,Classic Butter Chicken with a twist.,289,Main Course,True,Non-Veg,2023-07-02 09:43:06,2024-06-15 13:35:41
4758,383,Mutton Curry,Classic Mutton Curry with a twist.,291,Main Course,True,Non-Veg,2023-06-06 12:43:51,2023-12-19 03:03:12
4759,383,Malai Kofta,A popular Indian dish.,334,Main Course,True,Veg,2023-04-29 20:55:42,2025-02-03 11:27:49
4760,383,Paneer Butter Masala,Delicious and authentic Paneer Butter Masala.,499,Main Course,True,Veg,2023-10-27 12:38:09,2024-02-02 01:20:25
4761,383,Pakora,A popular Indian dish.,213,Snacks,True,Veg,2023-05-23 13:47:42,2023-12-25 10:19:15
4762,383,Palak Paneer,A popular Indian dish.,50,Main Course,True,Veg,2023-10-23 21:51:29,2024-01-01 01:38:58
4763,383,Pav Bhaji,Delicious and authentic Pav Bhaji.,276,Snacks,True,Veg,2023-03-19 04:25:36,2024-10-17 14:23:18
4764,383,Chicken Tikka,Delicious and authentic Chicken Tikka.,74,Appetizers,True,Non-Veg,2023-04-11 19:21:53,2024-08-16 06:10:56
4765,383,Biryani,A popular Indian dish.,149,Main Course,True,Non-Veg,2022-09-03 13:29:24,2023-06-01 16:08:17
4766,383,Mysore Pak,A popular Indian dish.,397,Desserts,True,Veg,2023-08-26 03:44:51,2024-03-06 08:49:14
4767,383,Spring Rolls,A must-try Spring Rolls from India.,484,Appetizers,True,Veg,2023-03-02 07:31:37,2024-09-19 11:33:14
4768,383,Buttermilk,Delicious and authentic Buttermilk.,437,Beverages,True,Veg,2022-04-29 03:16:50,2023-09-04 01:27:11
4769,383,Kachori,Delicious and authentic Kachori.,397,Snacks,True,Veg,2022-06-20 10:54:03,2022-09-16 06:49:03
4770,384,Sev Puri,Delicious and authentic Sev Puri.,242,Snacks,True,Veg,2023-12-30 14:34:44,2024-02-17 06:11:04
4771,384,Sandesh,A must-try Sandesh from India.,229,Desserts,True,Veg,2023-04-03 08:39:39,2023-11-03 19:33:32
4772,384,Aam Panna,A must-try Aam Panna from India.,258,Beverages,True,Veg,2023-10-18 05:09:03,2025-01-28 22:30:47
4773,384,Gulab Jamun,Classic Gulab Jamun with a twist.,362,Desserts,True,Veg,2023-03-10 00:25:01,2024-10-04 12:13:59
4774,384,Thandai,A popular Indian dish.,149,Beverages,True,Veg,2023-01-14 06:03:30,2023-10-30 04:24:16
4775,384,Kulfi,Delicious and authentic Kulfi.,58,Desserts,True,Veg,2022-07-04 01:44:52,2022-09-19 16:26:18
4776,384,Dhokla,A popular Indian dish.,132,Snacks,True,Veg,2022-05-17 03:53:28,2024-06-27 13:43:25
4777,384,Kheer,A must-try Kheer from India.,399,Desserts,True,Veg,2023-01-07 20:03:50,2023-07-16 10:16:07
4778,384,Jalebi,A must-try Jalebi from India.,369,Desserts,True,Veg,2023-01-08 00:59:26,2024-04-28 04:42:17
4779,384,Dal Makhani,A popular Indian dish.,478,Main Course,True,Veg,2022-08-22 18:06:32,2024-12-16 21:10:53
4780,384,Prawn Skewers,Delicious and authentic Prawn Skewers.,439,Appetizers,True,Non-Veg,2022-03-18 15:07:27,2022-12-08 02:20:58
4781,384,Mysore Pak,Delicious and authentic Mysore Pak.,235,Desserts,True,Veg,2022-08-26 23:01:31,2023-07-15 14:53:11
4782,384,Gajar Halwa,Delicious and authentic Gajar Halwa.,440,Desserts,True,Veg,2024-01-31 08:23:50,2024-07-11 09:24:05
4783,384,Spring Rolls,A must-try Spring Rolls from India.,453,Appetizers,True,Veg,2022-06-28 00:04:53,2024-04-10 07:51:04
4784,385,Bhel Puri,Delicious and authentic Bhel Puri.,218,Snacks,True,Veg,2024-01-23 19:05:35,2024-05-25 11:05:13
4785,385,Paneer Tikka,Delicious and authentic Paneer Tikka.,85,Appetizers,True,Veg,2022-04-13 11:05:32,2025-02-06 14:23:07
4786,385,Nimbu Pani,A must-try Nimbu Pani from India.,54,Beverages,True,Veg,2022-12-05 02:09:18,2023-06-13 11:54:00
4787,385,Chicken Wings,Delicious and authentic Chicken Wings.,118,Appetizers,True,Non-Veg,2023-07-07 23:19:43,2025-02-27 10:06:57
4788,385,Coconut Water,Classic Coconut Water with a twist.,342,Beverages,True,Veg,2024-01-18 07:54:32,2025-01-10 14:02:27
4789,385,Biryani,A must-try Biryani from India.,222,Main Course,True,Non-Veg,2023-05-18 14:20:55,2024-08-12 04:21:09
4790,385,Sev Puri,Classic Sev Puri with a twist.,487,Snacks,True,Veg,2023-08-03 18:21:19,2024-11-14 01:14:51
4791,385,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,197,Main Course,True,Veg,2022-05-30 14:17:30,2023-11-24 01:49:04
4792,385,Dabeli,A popular Indian dish.,233,Snacks,True,Veg,2023-07-27 00:47:10,2024-01-01 02:01:33
4793,385,Lassi,Classic Lassi with a twist.,145,Beverages,True,Veg,2022-04-06 20:47:51,2025-02-23 09:50:38
4794,385,Fish Fry,Classic Fish Fry with a twist.,256,Appetizers,True,Non-Veg,2022-07-07 09:37:26,2024-12-09 05:28:07
4795,385,Falooda,Delicious and authentic Falooda.,468,Beverages,True,Veg,2022-09-09 12:05:25,2025-01-02 14:40:58
4796,385,Gajar Halwa,A popular Indian dish.,413,Desserts,True,Veg,2022-10-22 17:42:07,2022-11-19 05:19:23
4797,385,Kachori,A must-try Kachori from India.,486,Snacks,True,Veg,2022-10-18 06:30:59,2023-07-18 02:56:44
4798,385,Jalebi,A popular Indian dish.,61,Desserts,True,Veg,2023-06-07 19:18:37,2024-10-15 18:46:45
4799,386,Seekh Kebab,A popular Indian dish.,468,Appetizers,True,Non-Veg,2023-02-08 13:18:17,2023-12-27 19:07:09
4800,386,Aam Panna,Traditional Indian Aam Panna with rich flavors.,124,Beverages,True,Veg,2023-02-15 07:30:13,2025-02-17 13:58:32
4801,386,Pani Puri,Traditional Indian Pani Puri with rich flavors.,251,Snacks,True,Veg,2023-07-10 23:40:42,2023-08-14 07:18:32
4802,386,Dhokla,Traditional Indian Dhokla with rich flavors.,489,Snacks,True,Veg,2022-09-03 20:52:01,2022-12-28 19:56:18
4803,386,Sev Puri,A popular Indian dish.,198,Snacks,True,Veg,2022-08-18 14:22:48,2022-12-01 21:49:30
4804,386,Samosa,Delicious and authentic Samosa.,402,Appetizers,True,Veg,2023-10-23 00:30:43,2023-12-22 18:55:08
4805,386,Butter Chicken,Classic Butter Chicken with a twist.,250,Main Course,True,Non-Veg,2022-09-14 08:37:26,2023-10-21 17:36:09
4806,386,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,391,Appetizers,True,Veg,2022-05-23 22:22:14,2022-11-09 10:16:53
4807,386,Masala Chai,Traditional Indian Masala Chai with rich flavors.,94,Beverages,True,Veg,2022-10-20 07:25:18,2022-11-12 23:40:31
4808,386,Pav Bhaji,Classic Pav Bhaji with a twist.,442,Snacks,True,Veg,2024-02-21 20:40:56,2024-03-07 14:13:13
4809,386,Kulfi,A popular Indian dish.,471,Desserts,True,Veg,2023-11-26 20:31:05,2024-08-31 15:53:48
4810,387,Lassi,A must-try Lassi from India.,383,Beverages,True,Veg,2024-02-23 21:11:03,2024-05-18 23:20:43
4811,387,Butter Chicken,A popular Indian dish.,170,Main Course,True,Non-Veg,2022-06-02 15:41:53,2023-07-24 15:18:46
4812,387,Gajar Halwa,A popular Indian dish.,245,Desserts,True,Veg,2023-05-17 01:12:26,2023-06-12 17:56:06
4813,387,Vada Pav,Delicious and authentic Vada Pav.,95,Snacks,True,Veg,2023-08-29 10:21:27,2024-10-15 04:31:02
4814,387,Samosa,Delicious and authentic Samosa.,351,Appetizers,True,Veg,2022-12-01 03:19:48,2023-07-24 08:00:16
4815,387,Chicken Wings,Classic Chicken Wings with a twist.,351,Appetizers,True,Non-Veg,2023-12-02 07:06:49,2024-05-09 08:20:17
4816,387,Paneer Butter Masala,Classic Paneer Butter Masala with a twist.,277,Main Course,True,Veg,2023-03-02 16:55:35,2023-12-09 23:56:18
4817,387,Bhel Puri,Delicious and authentic Bhel Puri.,464,Snacks,True,Veg,2022-09-11 23:26:39,2024-08-30 15:50:11
4818,387,Peda,Delicious and authentic Peda.,138,Desserts,True,Veg,2024-01-06 18:19:10,2024-01-19 08:44:32
4819,387,Dhokla,Traditional Indian Dhokla with rich flavors.,83,Snacks,True,Veg,2022-03-22 15:31:18,2023-05-31 10:04:09
4820,387,Sandesh,A popular Indian dish.,369,Desserts,True,Veg,2024-02-18 08:13:33,2024-12-14 02:34:13
4821,388,Prawn Skewers,A popular Indian dish.,75,Appetizers,True,Non-Veg,2023-09-28 06:04:50,2025-01-11 10:32:09
4822,388,Jalebi,A must-try Jalebi from India.,263,Desserts,True,Veg,2022-05-27 20:46:04,2023-06-09 02:35:32
4823,388,Lassi,A popular Indian dish.,444,Beverages,True,Veg,2022-11-17 14:12:55,2023-03-14 07:55:24
4824,388,Aam Panna,A popular Indian dish.,323,Beverages,True,Veg,2022-09-23 09:44:04,2024-07-21 20:32:14
4825,388,Chicken Wings,Delicious and authentic Chicken Wings.,121,Appetizers,True,Non-Veg,2023-06-26 16:33:38,2023-08-15 03:35:21
4826,388,Palak Paneer,Classic Palak Paneer with a twist.,84,Main Course,True,Veg,2022-03-31 03:51:42,2024-01-25 09:57:59
4827,388,Sandesh,Traditional Indian Sandesh with rich flavors.,449,Desserts,True,Veg,2022-03-29 10:47:07,2022-04-23 08:25:05
4828,388,Fruit Juice,A must-try Fruit Juice from India.,483,Beverages,True,Veg,2022-04-17 10:56:16,2022-11-02 20:38:50
4829,388,Spring Rolls,A popular Indian dish.,87,Appetizers,True,Veg,2022-10-04 03:09:29,2024-09-17 22:01:14
4830,388,Samosa,Traditional Indian Samosa with rich flavors.,398,Appetizers,True,Veg,2022-07-11 09:32:13,2024-10-03 05:39:11
4831,388,Vada Pav,A popular Indian dish.,54,Snacks,True,Veg,2022-03-24 00:13:54,2024-03-15 09:12:35
4832,388,Kachori,A must-try Kachori from India.,153,Snacks,True,Veg,2023-10-28 11:46:13,2024-12-29 18:38:19
4833,388,Sev Puri,Classic Sev Puri with a twist.,307,Snacks,True,Veg,2023-06-06 02:17:53,2023-08-10 03:01:05
4834,388,Kheer,Delicious and authentic Kheer.,335,Desserts,True,Veg,2022-09-06 10:22:11,2023-05-12 09:18:27
4835,388,Bhel Puri,Traditional Indian Bhel Puri with rich flavors.,121,Snacks,True,Veg,2023-09-18 03:13:51,2025-01-27 22:11:02
4836,389,Falooda,A popular Indian dish.,292,Beverages,True,Veg,2024-01-26 13:05:24,2024-08-29 19:01:02
4837,389,Coconut Water,Delicious and authentic Coconut Water.,437,Beverages,True,Veg,2023-11-27 02:34:16,2025-02-02 06:51:48
4838,389,Hara Bhara Kebab,A must-try Hara Bhara Kebab from India.,268,Appetizers,True,Veg,2023-06-22 23:36:17,2024-02-19 08:19:14
4839,389,Lassi,Classic Lassi with a twist.,303,Beverages,True,Veg,2022-12-24 17:05:48,2024-07-18 06:07:09
4840,389,Aam Panna,A popular Indian dish.,386,Beverages,True,Veg,2022-12-06 06:34:06,2023-01-29 23:49:09
4841,389,Dabeli,A popular Indian dish.,259,Snacks,True,Veg,2023-02-18 05:48:14,2024-10-04 00:04:33
4842,389,Palak Paneer,Classic Palak Paneer with a twist.,319,Main Course,True,Veg,2024-02-23 16:54:16,2024-06-16 02:15:43
4843,389,Gulab Jamun,Delicious and authentic Gulab Jamun.,423,Desserts,True,Veg,2024-02-20 15:16:16,2024-07-25 18:26:14
4844,389,Nimbu Pani,A must-try Nimbu Pani from India.,255,Beverages,True,Veg,2022-06-21 06:01:36,2024-12-07 22:55:16
4845,389,Fish Curry,A popular Indian dish.,144,Main Course,True,Non-Veg,2022-05-25 16:21:30,2024-09-27 05:41:54
4846,389,Buttermilk,Classic Buttermilk with a twist.,475,Beverages,True,Veg,2022-08-23 22:05:19,2024-04-27 05:21:10
4847,389,Pav Bhaji,Classic Pav Bhaji with a twist.,408,Snacks,True,Veg,2022-04-10 15:02:04,2022-05-01 23:05:27
4848,389,Malai Kofta,A must-try Malai Kofta from India.,93,Main Course,True,Veg,2023-06-29 12:00:15,2023-07-13 06:50:44
4849,389,Thandai,Classic Thandai with a twist.,396,Beverages,True,Veg,2023-06-27 13:03:49,2024-05-04 10:25:36
4850,389,Aloo Chaat,Delicious and authentic Aloo Chaat.,287,Snacks,True,Veg,2023-01-03 22:26:31,2024-07-22 21:46:54
4851,390,Aloo Chaat,A popular Indian dish.,463,Snacks,True,Veg,2023-01-26 19:40:41,2025-02-26 13:20:40
4852,390,Sandesh,Classic Sandesh with a twist.,104,Desserts,True,Veg,2023-01-06 07:17:13,2023-12-04 11:21:17
4853,390,Rogan Josh,Traditional Indian Rogan Josh with rich flavors.,368,Main Course,True,Non-Veg,2023-03-17 21:13:57,2024-10-13 15:32:36
4854,390,Buttermilk,A must-try Buttermilk from India.,127,Beverages,True,Veg,2022-11-11 14:36:14,2024-04-23 05:01:42
4855,390,Coconut Water,Classic Coconut Water with a twist.,478,Beverages,True,Veg,2022-10-28 14:33:04,2024-09-13 05:56:58
4856,390,Aam Panna,Traditional Indian Aam Panna with rich flavors.,62,Beverages,True,Veg,2022-10-29 22:11:54,2024-08-19 23:10:17
4857,390,Vada Pav,Classic Vada Pav with a twist.,239,Snacks,True,Veg,2023-04-27 05:35:10,2025-01-09 19:35:36
4858,390,Pav Bhaji,Traditional Indian Pav Bhaji with rich flavors.,65,Snacks,True,Veg,2022-08-11 13:11:41,2023-02-20 04:12:18
4859,390,Fish Fry,Delicious and authentic Fish Fry.,445,Appetizers,True,Non-Veg,2023-12-23 09:58:18,2024-01-30 16:09:20
4860,390,Lassi,A must-try Lassi from India.,218,Beverages,True,Veg,2023-09-11 18:51:47,2024-02-18 10:37:35
4861,390,Thandai,Classic Thandai with a twist.,146,Beverages,True,Veg,2023-11-25 04:10:54,2024-10-09 03:09:52
4862,390,Bhel Puri,A popular Indian dish.,352,Snacks,True,Veg,2023-06-16 09:16:00,2024-06-21 12:03:48
4863,391,Coconut Water,Delicious and authentic Coconut Water.,323,Beverages,True,Veg,2023-01-31 10:58:18,2024-08-02 04:26:46
4864,391,Sev Puri,Delicious and authentic Sev Puri.,381,Snacks,True,Veg,2022-05-12 08:28:27,2024-02-07 10:06:37
4865,391,Fish Fry,Classic Fish Fry with a twist.,269,Appetizers,True,Non-Veg,2022-03-16 22:19:27,2024-09-02 20:32:41
4866,391,Samosa,Traditional Indian Samosa with rich flavors.,446,Appetizers,True,Veg,2023-07-20 07:36:38,2024-01-29 18:06:07
4867,391,Prawn Skewers,A popular Indian dish.,184,Appetizers,True,Non-Veg,2023-02-15 17:34:55,2024-04-09 02:42:57
4868,391,Sandesh,A popular Indian dish.,317,Desserts,True,Veg,2023-12-01 09:33:17,2024-08-09 18:55:26
4869,391,Thandai,A must-try Thandai from India.,228,Beverages,True,Veg,2023-10-24 10:33:48,2024-03-22 14:40:20
4870,391,Masala Chai,A popular Indian dish.,378,Beverages,True,Veg,2022-09-14 11:13:20,2023-06-03 21:38:18
4871,391,Chicken Tikka,Classic Chicken Tikka with a twist.,150,Appetizers,True,Non-Veg,2022-06-22 17:53:17,2024-01-09 23:18:01
4872,391,Paneer Tikka,Delicious and authentic Paneer Tikka.,424,Appetizers,True,Veg,2023-08-28 15:23:51,2023-10-28 00:28:58
4873,391,Rogan Josh,Delicious and authentic Rogan Josh.,82,Main Course,True,Non-Veg,2023-11-12 16:27:12,2024-05-26 18:41:49
4874,391,Kachori,Delicious and authentic Kachori.,302,Snacks,True,Veg,2023-07-10 19:45:02,2024-02-23 04:40:10
4875,392,Fish Curry,Delicious and authentic Fish Curry.,255,Main Course,True,Non-Veg,2022-11-06 02:57:35,2025-01-29 12:47:54
4876,392,Dhokla,A popular Indian dish.,142,Snacks,True,Veg,2023-02-26 12:52:31,2024-02-22 18:16:12
4877,392,Chole Bhature,A popular Indian dish.,258,Main Course,True,Veg,2023-06-24 21:25:23,2023-12-14 23:24:04
4878,392,Vada Pav,Delicious and authentic Vada Pav.,374,Snacks,True,Veg,2022-12-14 05:38:39,2024-06-08 04:59:54
4879,392,Pav Bhaji,A must-try Pav Bhaji from India.,136,Snacks,True,Veg,2022-06-03 20:58:42,2023-08-21 05:02:40
4880,392,Samosa,A must-try Samosa from India.,377,Appetizers,True,Veg,2022-06-10 14:39:19,2024-07-20 09:04:57
4881,392,Butter Chicken,A popular Indian dish.,465,Main Course,True,Non-Veg,2024-02-02 19:45:57,2024-04-25 07:03:56
4882,392,Kheer,A must-try Kheer from India.,383,Desserts,True,Veg,2023-01-01 11:22:40,2024-09-16 19:44:23
4883,392,Nimbu Pani,Traditional Indian Nimbu Pani with rich flavors.,409,Beverages,True,Veg,2022-11-10 20:02:59,2023-01-23 06:43:34
4884,392,Sev Puri,Traditional Indian Sev Puri with rich flavors.,172,Snacks,True,Veg,2022-08-17 04:46:35,2024-06-30 05:50:33
4885,392,Fruit Juice,Delicious and authentic Fruit Juice.,407,Beverages,True,Veg,2023-02-06 16:14:42,2024-08-15 22:50:44
4886,392,Mysore Pak,Delicious and authentic Mysore Pak.,463,Desserts,True,Veg,2023-01-18 06:01:57,2024-09-20 06:31:53
4887,393,Kulfi,A must-try Kulfi from India.,389,Desserts,True,Veg,2022-05-21 01:38:56,2024-10-10 01:10:16
4888,393,Dhokla,A must-try Dhokla from India.,397,Snacks,True,Veg,2023-03-12 09:18:28,2025-02-17 22:58:08
4889,393,Fruit Juice,Delicious and authentic Fruit Juice.,418,Beverages,True,Veg,2023-09-27 18:16:08,2024-12-27 10:29:36
4890,393,Thandai,A must-try Thandai from India.,453,Beverages,True,Veg,2023-05-08 00:43:25,2024-10-13 06:26:49
4891,393,Rogan Josh,Traditional Indian Rogan Josh with rich flavors.,179,Main Course,True,Non-Veg,2023-11-12 14:21:30,2024-04-14 05:51:27
4892,393,Jalebi,Traditional Indian Jalebi with rich flavors.,219,Desserts,True,Veg,2022-04-03 16:47:11,2023-08-01 17:53:57
4893,393,Fish Fry,A must-try Fish Fry from India.,385,Appetizers,True,Non-Veg,2023-08-03 02:25:16,2024-10-03 04:39:09
4894,393,Aam Panna,Traditional Indian Aam Panna with rich flavors.,497,Beverages,True,Veg,2023-12-29 03:44:14,2024-07-22 17:48:28
4895,393,Vada Pav,Traditional Indian Vada Pav with rich flavors.,309,Snacks,True,Veg,2023-07-12 06:08:10,2024-01-29 06:56:05
4896,393,Biryani,Classic Biryani with a twist.,429,Main Course,True,Non-Veg,2023-08-07 08:38:26,2024-12-11 19:14:15
